Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2603,Pau Torres,ESP,DF,Villarreal,La Liga,23,1997,33,33,2970,33.0,2,2,2,0,0,2,0,0.06,0.06,0.12,0.06,0.12,1.2,1.2,1.1,2.3,0.04,0.03,0.07,0.04,0.07,Matches
2604,Roberto Torres,ESP,"MF,FW",Osasuna,La Liga,31,1989,35,19,1894,21.0,7,1,3,4,5,0,0,0.33,0.05,0.38,0.14,0.19,6.2,2.4,1.5,3.9,0.29,0.07,0.37,0.11,0.18,Matches
2605,Lucas Torró,ESP,MF,Osasuna,La Liga,26,1994,25,17,1548,17.2,0,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,1.5,1.5,0.6,2.1,0.09,0.03,0.12,0.09,0.12,Matches
2606,Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,22,1997,14,11,969,10.8,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.01,0.06,0.07,0.01,0.07,Matches
2607,Cenk Tosun,TUR,FW,Everton,Premier League,29,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.25,0.25,0.0,0.25,Matches
2608,Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,26,1994,29,20,1681,18.7,2,2,1,1,1,2,0,0.11,0.11,0.21,0.05,0.16,2.5,1.7,1.8,3.5,0.13,0.1,0.23,0.09,0.19,Matches
2609,Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,24,1996,17,8,704,7.8,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,1.1,1.1,1.2,2.4,0.15,0.16,0.3,0.15,0.3,Matches
2610,Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,23,1997,26,25,2090,23.2,1,0,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,1.0,2.5,0.06,0.04,0.11,0.06,0.11,Matches
2611,Andros Townsend,ENG,"MF,FW",Crystal Palace,Premier League,29,1991,34,25,2258,25.1,1,5,1,0,0,0,0,0.04,0.2,0.24,0.04,0.24,2.3,2.3,3.7,6.1,0.09,0.15,0.24,0.09,0.24,Matches
2612,Conor Townsend,ENG,DF,West Brom,Premier League,27,1993,25,25,2234,24.8,0,2,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,1.0,1.0,2.1,3.1,0.04,0.09,0.13,0.04,0.13,Matches
2613,Mattéo Tramoni,FRA,"FW,MF",Cagliari,Serie A,20,2000,6,0,74,0.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,Matches
2614,Adama Traoré,ESP,FW,Wolves,Premier League,24,1996,37,28,2649,29.4,2,2,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,2.2,2.2,5.4,7.7,0.08,0.18,0.26,0.08,0.26,Matches
2615,Amadou Traore,FRA,"MF,FW",Bordeaux,Ligue 1,18,2002,19,0,304,3.4,0,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.8,1.0,0.07,0.22,0.3,0.07,0.3,Matches
2616,Bertrand Traoré,BFA,FW,Aston Villa,Premier League,24,1995,36,29,2317,25.7,7,6,7,0,0,1,0,0.27,0.23,0.5,0.27,0.5,6.4,6.4,3.3,9.7,0.25,0.13,0.38,0.25,0.38,Matches
2617,Boubacar Traoré,MLI,MF,Metz,Ligue 1,18,2001,2,0,54,0.6,1,0,1,0,0,0,0,1.67,0.0,1.67,1.67,1.67,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
2618,Chaka Traorè,CIV,"DF,FW",Parma,Serie A,15,2004,3,0,18,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.28,0.0,0.28,0.28,0.28,Matches
2619,Charles Traore,MLI,DF,Nantes,Ligue 1,28,1992,22,19,1700,18.9,1,0,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02,Matches
2620,Cheick Traoré,MLI,DF,Lens,Ligue 1,25,1995,2,0,39,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2621,Hamari Traoré,MLI,DF,Rennes,Ligue 1,28,1992,35,34,3000,33.3,1,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,1.4,1.4,3.3,4.7,0.04,0.1,0.14,0.04,0.14,Matches
2622,Ibrahima Traoré,GUI,"FW,DF",M'Gladbach,Bundesliga,32,1988,7,1,98,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.22,0.22,0.0,0.22,Matches
2623,Ismaël Traoré,CIV,DF,Angers,Ligue 1,33,1986,34,34,2993,33.3,3,3,3,0,0,3,0,0.09,0.09,0.18,0.09,0.18,1.5,1.5,0.7,2.3,0.05,0.02,0.07,0.05,0.07,Matches
2624,Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,30,1990,33,33,2970,33.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2625,Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,27,1992,26,22,2035,22.6,0,2,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,2.7,2.8,0.01,0.12,0.12,0.01,0.12,Matches
2626,Trézéguet,EGY,FW,Aston Villa,Premier League,25,1994,21,12,1166,13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.15,0.45,0.29,0.45,Matches
2627,Manu Trigueros,ESP,MF,Villarreal,La Liga,28,1991,35,30,2527,28.1,1,6,1,0,0,6,1,0.04,0.21,0.25,0.04,0.25,2.7,2.7,5.1,7.8,0.1,0.18,0.28,0.1,0.28,Matches
2628,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,33,1987,31,30,2572,28.6,1,9,1,0,0,9,0,0.03,0.31,0.35,0.03,0.35,0.3,0.3,4.9,5.2,0.01,0.17,0.18,0.01,0.18,Matches
2629,Francisco Trincão,POR,"FW,MF",Barcelona,La Liga,20,1999,28,3,706,7.8,3,2,3,0,0,1,0,0.38,0.25,0.64,0.38,0.64,3.1,3.1,1.0,4.1,0.4,0.13,0.52,0.4,0.52,Matches
2630,Alessandro Tripaldelli,ITA,DF,Cagliari,Serie A,21,1999,10,3,300,3.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.06,0.06,0.0,0.06,Matches
2631,Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,29,1990,28,28,2475,27.5,0,6,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,0.1,0.1,3.6,3.7,0.0,0.13,0.14,0.0,0.14,Matches
2632,Leandro Trossard,BEL,"FW,MF",Brighton,Premier League,25,1994,35,30,2607,29.0,5,5,5,0,0,2,0,0.17,0.17,0.35,0.17,0.35,5.1,5.1,4.3,9.4,0.18,0.15,0.32,0.18,0.32,Matches
2633,Alexis Trouillet,FRA,MF,Nice,Ligue 1,19,2000,5,1,109,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.06,0.33,0.39,0.06,0.39,Matches
2634,Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,18,2001,29,23,1951,21.7,1,3,1,0,0,3,0,0.05,0.14,0.18,0.05,0.18,1.5,1.5,2.0,3.5,0.07,0.09,0.16,0.07,0.16,Matches
2635,Marvin Tshibuabua,FRA,DF,Saint-Étienne,Ligue 1,18,2002,1,0,43,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.3,0.3,0.3,Matches
2636,Kostas Tsimikas,GRE,DF,Liverpool,Premier League,24,1996,2,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2637,Axel Tuanzebe,ENG,DF,Manchester Utd,Premier League,22,1997,9,4,404,4.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2638,Alessandro Tuia,ITA,DF,Benevento,Serie A,30,1990,27,19,1765,19.6,1,0,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
2639,Ľubomír Tupta,SVK,MF,Hellas Verona,Serie A,22,1998,2,1,50,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.39,0.0,0.39,0.39,0.39,Matches
2640,Tuta,BRA,DF,Eint Frankfurt,Bundesliga,21,1999,19,16,1459,16.2,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.02,0.02,0.01,0.02,Matches
2641,Iyenoma Udogie,ITA,"DF,MF",Hellas Verona,Serie A,17,2002,6,0,170,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.15,0.02,0.17,0.15,0.17,Matches
2642,Matthieu Udol,FRA,DF,Metz,Ligue 1,24,1996,25,19,1724,19.2,0,3,0,0,0,1,1,0.0,0.16,0.16,0.0,0.16,0.4,0.4,2.2,2.6,0.02,0.11,0.13,0.02,0.13,Matches
2643,Naomichi Ueda,JPN,DF,Nîmes,Ligue 1,25,1994,9,8,711,7.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.01,0.06,0.07,0.01,0.07,Matches
2644,Chimuanya Ugochukwu,FRA,MF,Rennes,Ligue 1,16,2004,3,1,65,0.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.09,0.09,Matches
2645,Hwang Ui-jo,KOR,"FW,MF",Bordeaux,Ligue 1,27,1992,36,32,2503,27.8,12,3,9,3,3,1,0,0.43,0.11,0.54,0.32,0.43,12.6,10.3,2.1,12.4,0.45,0.08,0.53,0.37,0.45,Matches
2646,Samir Ujkani,KVX,GK,Torino,Serie A,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2647,Samuel Umtiti,FRA,DF,Barcelona,La Liga,26,1993,13,6,645,7.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
2648,Enes Ünal,TUR,FW,Getafe,La Liga,23,1997,28,15,1318,14.6,4,2,3,1,1,4,0,0.27,0.14,0.41,0.2,0.34,4.1,3.3,1.3,4.6,0.28,0.09,0.37,0.22,0.32,Matches
2649,Cengiz Ünder,TUR,"MF,FW",Leicester City,Premier League,23,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
2650,Dayot Upamecano,FRA,DF,RB Leipzig,Bundesliga,21,1998,29,27,2330,25.9,1,0,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.9,1.9,0.04,0.04,0.07,0.04,0.07,Matches
2651,Kacper Urbanski,POL,MF,Bologna,Serie A,15,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2652,Mark Uth,GER,"FW,MF",Schalke 04,Bundesliga,28,1991,20,18,1494,16.6,3,1,3,0,0,5,0,0.18,0.06,0.24,0.18,0.24,2.8,2.8,1.2,4.0,0.17,0.07,0.24,0.17,0.24,Matches
2653,Tomáš Vaclík,CZE,GK,Sevilla,La Liga,31,1989,5,5,450,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2654,Eugeni Valderrama,ESP,"FW,MF",Huesca,La Liga,26,1994,3,1,115,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
2655,Lautaro Valenti,ARG,DF,Parma,Serie A,21,1999,11,6,499,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
2656,Antoine Valerio,FRA,MF,Nîmes,Ligue 1,20,1999,1,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.52,0.52,0.0,0.52,Matches
2657,Borja Valero,ESP,"MF,FW",Fiorentina,Serie A,35,1985,20,4,491,5.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.02,0.04,0.03,0.04,Matches
2658,Yan Valery,FRA,"DF,MF",Southampton,Premier League,21,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.27,0.0,0.27,0.27,0.27,Matches
2659,Jesús Vallejo,ESP,DF,Granada,La Liga,23,1997,21,15,1348,15.0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
2660,Manu Vallejo,ESP,FW,Valencia,La Liga,23,1997,30,9,950,10.6,5,0,5,0,0,2,0,0.47,0.0,0.47,0.47,0.47,4.5,4.5,0.3,4.9,0.43,0.03,0.46,0.43,0.46,Matches
2661,Federico Valverde,URU,MF,Real Madrid,La Liga,22,1998,24,15,1330,14.8,3,1,3,0,0,0,0,0.2,0.07,0.27,0.2,0.27,2.0,2.0,3.2,5.2,0.13,0.22,0.35,0.13,0.35,Matches
2662,Raphaël Varane,FRA,DF,Real Madrid,La Liga,27,1993,31,31,2715,30.2,2,0,2,0,0,2,0,0.07,0.0,0.07,0.07,0.07,2.1,2.1,0.1,2.2,0.07,0.0,0.07,0.07,0.07,Matches
2663,Jamie Vardy,ENG,FW,Leicester City,Premier League,33,1987,34,31,2840,31.6,15,9,7,8,9,1,0,0.48,0.29,0.76,0.22,0.51,19.7,12.8,4.9,17.8,0.62,0.16,0.78,0.41,0.56,Matches
2664,Ruben Vargas,SUI,"MF,FW",Augsburg,Bundesliga,21,1998,30,18,1612,17.9,6,3,6,0,0,2,1,0.33,0.17,0.5,0.33,0.5,3.8,3.8,2.7,6.5,0.21,0.15,0.36,0.21,0.36,Matches
2665,Denis Vavro,SVK,DF,Lazio,Serie A,24,1996,1,0,32,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2666,Denis Vavro,SVK,DF,Huesca,La Liga,24,1996,11,9,611,6.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.04,0.01,0.05,0.04,0.05,Matches
2667,Franco Vázquez,ARG,"FW,MF",Sevilla,La Liga,31,1989,15,1,164,1.8,1,0,1,0,0,1,0,0.55,0.0,0.55,0.55,0.55,0.3,0.3,0.2,0.5,0.18,0.12,0.29,0.18,0.29,Matches
2668,Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,27,1993,8,5,562,6.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2669,Lucas Vázquez,ESP,"DF,FW",Real Madrid,La Liga,29,1991,24,21,1848,20.5,2,5,2,0,0,3,0,0.1,0.24,0.34,0.1,0.34,2.2,2.2,4.3,6.5,0.11,0.21,0.32,0.11,0.32,Matches
2670,Matías Vecino,URU,MF,Inter,Serie A,28,1991,8,3,283,3.1,1,1,1,0,0,0,0,0.32,0.32,0.64,0.32,0.64,1.3,1.3,0.3,1.6,0.43,0.1,0.52,0.43,0.52,Matches
2671,Koke Vegas,ESP,GK,Levante,La Liga,24,1995,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2672,Gabriel Veiga,ESP,"MF,DF",Celta Vigo,La Liga,18,2002,6,1,118,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
2673,Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,24,1995,23,19,1723,19.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.03,0.0,0.03,0.03,0.03,Matches
2674,Miguel Veloso,POR,MF,Hellas Verona,Serie A,34,1986,21,15,1316,14.6,2,2,0,2,2,1,0,0.14,0.14,0.27,0.0,0.14,1.8,0.3,0.9,1.2,0.13,0.06,0.19,0.02,0.08,Matches
2675,Joël Veltman,NED,DF,Brighton,Premier League,28,1992,28,25,2281,25.3,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,1.1,2.5,0.05,0.04,0.1,0.05,0.1,Matches
2676,Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,19,2000,28,19,1701,18.9,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.02,0.01,0.04,0.02,0.04,Matches
2677,Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,25,1995,28,21,1757,19.5,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.2,0.2,1.5,1.7,0.01,0.08,0.09,0.01,0.09,Matches
2678,Daniele Verde,ITA,FW,Spezia,Serie A,24,1996,21,12,980,10.9,6,1,6,0,0,1,0,0.55,0.09,0.64,0.55,0.64,3.3,3.3,1.5,4.8,0.3,0.14,0.44,0.3,0.44,Matches
2679,Simone Verdi,ITA,"MF,FW",Torino,Serie A,28,1992,33,17,1620,18.0,1,5,1,0,0,6,0,0.06,0.28,0.33,0.06,0.33,4.0,4.0,5.4,9.4,0.22,0.3,0.52,0.22,0.52,Matches
2680,Gonzalo Verdú,ESP,DF,Elche,La Liga,31,1988,33,33,2944,32.7,0,2,0,0,0,11,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,1.4,2.1,0.02,0.04,0.06,0.02,0.06,Matches
2681,Jordan Veretout,FRA,MF,Roma,Serie A,27,1993,29,25,2053,22.8,10,2,5,5,5,4,0,0.44,0.09,0.53,0.22,0.31,7.5,3.7,2.4,6.1,0.33,0.11,0.43,0.16,0.27,Matches
2682,Edoardo Vergani,ITA,FW,Bologna,Serie A,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2683,Marco Verratti,ITA,MF,Paris S-G,Ligue 1,27,1992,21,16,1492,16.6,0,2,0,0,0,7,0,0.0,0.12,0.12,0.0,0.12,1.1,1.1,2.6,3.6,0.06,0.15,0.22,0.06,0.22,Matches
2684,Valerio Verre,ITA,MF,Sampdoria,Serie A,26,1994,27,12,998,11.1,3,3,3,0,0,3,0,0.27,0.27,0.54,0.27,0.54,2.3,2.3,1.8,4.1,0.21,0.16,0.37,0.21,0.37,Matches
2685,Mikel Vesga,ESP,MF,Athletic Club,La Liga,27,1993,30,20,1722,19.1,0,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05,1.6,1.6,1.0,2.7,0.08,0.05,0.14,0.08,0.14,Matches
2686,Jannik Vestergaard,DEN,DF,Southampton,Premier League,27,1992,30,29,2574,28.6,3,0,3,0,0,3,1,0.1,0.0,0.1,0.1,0.1,2.1,2.1,0.6,2.7,0.07,0.02,0.09,0.07,0.09,Matches
2687,Rúben Vezo,POR,DF,Levante,La Liga,26,1994,32,25,2316,25.7,1,0,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02,Matches
2688,Guglielmo Vicario,ITA,GK,Cagliari,Serie A,23,1996,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2689,Iñigo Vicente,ESP,"FW,MF",Athletic Club,La Liga,22,1998,3,0,52,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.06,0.67,0.73,0.06,0.73,Matches
2690,Fede Vico,ESP,"MF,FW",Granada,La Liga,26,1994,20,9,767,8.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.2,1.7,0.06,0.14,0.2,0.06,0.2,Matches
2691,Aleix Vidal,ESP,DF,Sevilla,La Liga,30,1989,12,5,595,6.6,0,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.15,0.15,0.0,0.15,Matches
2692,Arturo Vidal,CHI,MF,Inter,Serie A,33,1987,23,14,1138,12.6,1,1,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,2.5,2.5,1.3,3.8,0.2,0.1,0.3,0.2,0.3,Matches
2693,Clément Vidal,FRA,DF,Montpellier,Ligue 1,20,2000,2,1,86,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2694,Nacho Vidal,ESP,DF,Osasuna,La Liga,25,1995,34,25,2348,26.1,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.7,2.2,0.02,0.07,0.08,0.02,0.08,Matches
2695,Ronaldo Vieira,GNB,MF,Hellas Verona,Serie A,22,1998,4,2,226,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
2696,Luca Vignali,ITA,DF,Spezia,Serie A,24,1996,21,19,1590,17.7,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.01,0.06,0.06,0.01,0.06,Matches
2697,Emanuel Vignato,ITA,"FW,MF",Bologna,Serie A,19,2000,31,11,1203,13.4,1,4,1,0,0,4,0,0.07,0.3,0.37,0.07,0.37,1.8,1.8,3.3,5.1,0.13,0.25,0.38,0.13,0.38,Matches
2698,Toni Villa,ESP,"MF,FW",Valladolid,La Liga,25,1995,21,10,969,10.8,2,0,2,0,0,2,0,0.19,0.0,0.19,0.19,0.19,0.9,0.9,1.3,2.3,0.09,0.12,0.21,0.09,0.21,Matches
2699,Asier Villalibre,ESP,FW,Athletic Club,La Liga,22,1997,35,16,1589,17.7,4,2,4,0,0,1,0,0.23,0.11,0.34,0.23,0.34,5.3,5.3,2.0,7.3,0.3,0.12,0.42,0.3,0.42,Matches
2700,Gonzalo Villar,ESP,MF,Roma,Serie A,22,1998,33,21,1859,20.7,0,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,1.1,1.5,0.02,0.05,0.07,0.02,0.07,Matches
2701,Iván Villar,ESP,GK,Celta Vigo,La Liga,23,1997,21,19,1781,19.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2702,Rúben Vinagre,POR,DF,Wolves,Premier League,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2703,Carlos Vinícius,BRA,FW,Tottenham,Premier League,25,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.0,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.4,0.03,0.43,0.4,0.43,Matches
2704,Nicolas Viola,ITA,MF,Benevento,Serie A,30,1989,17,12,1036,11.5,5,2,1,4,4,1,0,0.43,0.17,0.61,0.09,0.26,3.8,0.7,1.4,2.1,0.33,0.12,0.44,0.06,0.18,Matches
2705,João Virgínia,POR,GK,Everton,Premier League,20,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2706,Vitinha,POR,MF,Wolves,Premier League,20,2000,19,5,520,5.8,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,0.6,0.6,0.7,1.3,0.1,0.12,0.22,0.1,0.22,Matches
2707,Vitolo,ESP,"MF,FW",Atlético Madrid,La Liga,30,1989,10,3,298,3.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.15,0.07,0.22,0.15,0.22,Matches
2708,Dušan Vlahović,SRB,FW,Fiorentina,Serie A,20,2000,37,34,2923,32.5,21,3,15,6,6,1,0,0.65,0.09,0.74,0.46,0.55,18.4,13.8,2.8,16.6,0.57,0.08,0.65,0.43,0.51,Matches
2709,Michel Vlap,NED,"MF,FW",Arminia,Bundesliga,23,1997,7,5,371,4.1,1,1,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,0.3,0.3,0.6,0.9,0.08,0.15,0.22,0.08,0.22,Matches
2710,Andreas Voglsammer,GER,"FW,MF",Arminia,Bundesliga,28,1992,18,11,1000,11.1,2,2,2,0,0,1,0,0.18,0.18,0.36,0.18,0.36,3.5,3.5,1.3,4.8,0.31,0.12,0.44,0.31,0.44,Matches
2711,Kevin Vogt,GER,DF,Hoffenheim,Bundesliga,28,1991,24,20,1841,20.5,0,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.6,0.6,0.0,0.03,0.03,0.0,0.03,Matches
2712,Mërgim Vojvoda,KVX,DF,Torino,Serie A,25,1995,24,17,1359,15.1,2,2,2,0,0,4,0,0.13,0.13,0.26,0.13,0.26,1.3,1.3,0.9,2.2,0.09,0.06,0.14,0.09,0.14,Matches
2713,Jake Vokins,ENG,DF,Southampton,Premier League,20,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.22,0.22,0.0,0.22,Matches
2714,Kevin Volland,GER,"FW,MF",Monaco,Ligue 1,28,1992,35,34,2769,30.8,16,7,16,0,0,4,0,0.52,0.23,0.75,0.52,0.75,10.5,10.5,6.2,16.8,0.34,0.2,0.54,0.34,0.54,Matches
2715,Stefan de Vrij,NED,DF,Inter,Serie A,28,1992,32,30,2734,30.4,1,0,1,0,0,2,0,0.03,0.0,0.03,0.03,0.03,1.4,1.4,0.4,1.8,0.04,0.01,0.06,0.04,0.06,Matches
2716,Giacomo Vrioni,ALB,MF,Juventus,Serie A,21,1998,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,5.69,5.69,0.0,5.69,Matches
